"plot.id","cluster","plot","count.ha","ba.ha","agb.ha","bgb.ha","agc.ha","bgc.ha","v.ha","dbh.mean","dbh.qdr.mean","h.mean","h.loreys","count.ha.sdt","ba.ha.sdt","agb.ha.sdt","bgb.ha.sdt","agc.ha.sdt","bgc.ha.sdt","v.ha.sdt","count.ha.ddw","agb.ha.ddw","v.ha.ddw","agc.ha.ddw","c.can"
101,1,1,120,2.7745603838709,8.56522228016772,2.35543612704612,4.02565447167883,1.10705497971168,7.44962009012447,16.6833333333333,18.562053172096,6.23166666666667,6.39279317685157,0,0,0,0,0,0,0,0,0,0,0,18.5040766171735
102,1,2,20,1.51797044632478,7.10559955096356,1.95403987651498,3.33963178895287,0.91839874196204,6.2452479212417,30.9,31.6392696379234,9.35,9.7957361052185,0,0,0,0,0,0,0,0,0,0,0,12.2955387209513
103,1,3,240,2.02186619999732,5.72759203515968,1.57508780966891,2.69196825652505,0.740291270544389,4.97908070183184,8.58333333333333,16.9922286273657,3.88208333333333,5.86337219149134,0,0,0,0,0,0,0,100,0.140302587877846,2.77500806082403,0.0659422163025877,20.1688162134921
104,1,4,20,2.20225645016645,11.6027590772676,3.19075874624859,5.45329676631578,1.49965661073684,10.3128793119061,37.4,37.5728616262482,10.9,11.1496890156919,0,0,0,0,0,0,0,0,0,0,0,10.6874911139374
105,1,5,30,2.3879481379385,10.386064217413,2.85616765978858,4.88145018218412,1.34239880010063,9.12072595295924,31.5,32.8441256664353,8.8,9.09400578207688,0,0,0,0,0,0,0,0,0,0,0,13.0065396966501
106,1,6,40,3.36243090917389,15.4863420554575,4.25874406525081,7.27858076606502,2.00160971066788,13.9008971117697,32.2,34.3542887708529,9.1625,9.84328748148875,0,0,0,0,0,0,0,0,0,0,0,22.1733799147723
107,1,7,40,3.28498279628127,13.2014443156929,3.63039718681555,6.20467882837567,1.70628667780331,11.5590845170154,32.275,32.5206595466424,8.385,8.37801337455201,0,0,0,0,0,0,0,0,0,0,0,15.7856323709654
108,1,8,240,7.53553409464335,21.5321516845298,5.92134171324569,10.120111291729,2.78303060522547,21.4899726631498,17.7625,25.8492936607696,5.58333333333333,6.79004313911871,0,0,0,0,0,0,0,0,0,0,0,38.3418910758363
109,1,9,10,0.59828490494964,2.68303082814332,0.737833477739414,1.26102448922736,0.346781734537524,2.33690083873329,27.6,27.6,9.3,9.3,0,0,0,0,0,0,0,0,0,0,0,3.99027583145604
110,1,10,20,1.3030069690029,5.85442585037725,1.60996710885374,2.75158014967731,0.756684541161259,5.11651516553787,28.6,29.3971260487993,9.15,9.34928151219983,0,0,0,0,0,0,0,0,0,0,0,7.45222083398333
201,2,1,640,4.99853309325528,14.9365889242459,4.10756195416762,7.02019679439557,1.93055411845878,13.0786595349296,9.3359375,12.7001844656075,5.8809375,6.22976080750055,0,0,0,0,0,0,0,0,0,0,0,31.2925133490291
202,2,2,155,1.3991750471201,2.68483757442447,0.73833033296673,1.2618736599795,0.347015256494363,3.14977536519585,8.25483870967742,24.1393306707606,3.50064516129032,5.35991916855881,0,0,0,0,0,0,0,0,0,0,0,10.391086982277
203,2,3,850,5.74429221134606,18.3120055020096,5.03580151305263,8.60664258594449,2.36682671113474,16.6068713176813,7.79176470588235,17.1654354882374,4.80129411764706,6.88338412274777,0,0,0,0,0,0,0,0,0,0,0,39.8788183891369
204,2,4,785,7.41428825316887,26.4301710410013,7.26829703627536,12.4221803892706,3.41609960704942,22.2405998581281,9.43630573248408,16.3750323749638,6.55949044585987,7.14212981446829,0,0,0,0,0,0,0,0,0,0,0,47.0890296907826
205,2,5,1000,7.98874810483185,30.5172243822944,8.39223670513097,14.3430954596784,3.94435125141156,25.4300062638526,9.369,13.2956201537813,7.1938,7.5791141699577,0,0,0,0,0,0,0,50,0.0440242842785647,0.679180915779577,0.0206914136109254,38.4137024614457
206,2,6,610,8.6169959497151,35.7859445309401,9.84113474600852,16.8193939295418,4.625333330624,28.8793657596052,10.6491803278689,24.2401108326118,5.94704918032787,7.97962480973431,0,0,0,0,0,0,0,0,0,0,0,51.7296144594535
207,2,7,585,4.88571850106487,18.812193607326,5.17335324201466,8.84173099544323,2.43147602374689,15.3053723822672,9.18461538461538,16.2410843491638,6.21008547008547,7.4587520355459,25,0.132025431267111,0.370555422129535,0.101902741085622,0.174161048400881,0.0478942883102423,0.319950430132717,25,0.010080031785878,0.155508836352695,0.00473761493936264,24.6192792128314
208,2,8,595,6.86081031344106,30.7412494602667,8.45384360157334,14.4483872463253,3.97330649273947,26.0480141660213,10.3638655462185,18.8949698098153,7.07226890756302,9.03961463942061,0,0,0,0,0,0,0,0,0,0,0,32.71237958386
209,2,9,540,9.11883003320872,44.1439322704148,12.1395813743641,20.7476481670949,5.70560324595111,37.0828812042756,11.6175925925926,28.5472825569713,6.83240740740741,9.68244544249127,0,0,0,0,0,0,0,0,0,0,0,39.5431412112973
210,2,10,1075,7.95208571856446,28.9455687374661,7.96003140280319,13.6044173066091,3.7412147593175,23.2560535685836,9.09767441860465,12.1703466993781,6.98874418604651,6.96314879835969,0,0,0,0,0,0,0,0,0,0,0,42.5371475144807
301,3,1,570,12.6119747587168,64.6724748048973,17.7849305713468,30.3960631583018,8.35891736853298,56.1879320461105,14.8412280701754,23.1495041588137,8.34491228070175,10.6074419863165,0,0,0,0,0,0,0,0,0,0,0,63.5297589693591
302,3,2,1935,9.31366375560273,25.1656001610968,6.92054004430163,11.8278320757155,3.25265382082177,21.7052471832772,7.7077519379845,8.23751499448709,5.47798449612403,5.5487465852625,0,0,0,0,0,0,0,0,0,0,0,13.2203941240974
303,3,3,695,8.26241224088606,33.5360680811444,9.2224187223147,15.7619519981378,4.33453679948791,27.9152049187987,10.5913669064748,18.648570678981,6.32330935251799,8.04423353355456,0,0,0,0,0,0,0,0,0,0,0,47.5730035744846
304,3,4,635,7.57439952275908,21.7747893000813,5.98806705752237,10.2341509710382,2.81439151703551,21.1921829773301,10.5755905511811,18.9481977182763,5.48771653543307,6.6615945416981,0,0,0,0,0,0,0,0,0,0,0,41.0731703799157
305,3,5,690,9.56642451953811,30.5883919616369,8.41180778945014,14.3765442219693,3.95354966104156,28.1617172387292,11.8,19.976809943885,6.07927536231884,7.00906671811565,10,0.109358840271461,0.3275929462735,0.0900880602252126,0.153968684748545,0.0423413883058499,0.292119334133126,25,0.0155972837291642,0.308494581105475,0.00733072335270719,49.8269695759387
306,3,6,260,2.29184681866519,7.77634217413005,2.13849409788576,3.65488082184112,1.00509222600631,6.1943252285967,9.59615384615385,13.0445667855809,5.24807692307692,6.43515669603539,0,0,0,0,0,0,0,0,0,0,0,24.4988873785141
307,3,7,490,6.46598672971034,22.3613288158225,6.14936542435119,10.5098245434366,2.89020174944506,20.7931361914358,11.2816326530612,18.8474580182806,6.15877551020408,7.65659893717166,0,0,0,0,0,0,0,50,0.0181497845053677,0.280004262728233,0.00853039871752284,43.7749785465558
308,3,8,1020,7.77470747035196,23.5186406250652,6.46762617189293,11.0537610937806,3.03978430078968,20.9347538993884,9.02205882352941,13.2752972629233,5.61803921568627,6.4111289500574,10,0.109358840271461,0.310615098567737,0.0854191521061278,0.145989096326837,0.0401470014898801,0.268235363417839,0,0,0,0,47.4087331037891
309,3,9,965,13.4884084232337,44.7774906684265,12.3138099338173,21.0454206141604,5.78749066889412,39.6892548703482,11.9020725388601,19.9200818389453,6.17295336787565,7.00588408332957,10,0.116898662640076,0.309320612088321,0.0850631683242883,0.145380687681511,0.0399796891124155,0.275436628912548,25,0.0323294110368886,1.10835388818648,0.0151948231873376,60.6649892397634
310,3,10,895,16.081129497324,68.0454538167359,18.7124997996024,31.9813632938658,8.79487490581311,63.4211255548117,13.0793296089385,22.9160987500446,7.44737430167598,9.3900543439773,0,0,0,0,0,0,0,0,0,0,0,68.0901142872018
401,4,1,740,7.30031912567827,22.849403385345,6.28358593096988,10.7392195911122,2.95328538755584,20.5259668929275,9.45608108108108,18.2195988619755,6.34,6.69441279260854,50,0.0805033117482385,0.155107683985915,0.0426546130961265,0.0729006114733799,0.0200476681551795,0.129002826435276,25,0.117867644405323,1.81839309780594,0.0553977928705017,37.9395088171152
402,4,2,805,2.96150085472276,5.27593763334778,1.45088284917064,2.47969068767346,0.681914939110201,4.51007504734267,6.38633540372671,9.57737343198875,3.31739130434783,3.62595671891161,0,0,0,0,0,0,0,0,0,0,0,12.0485582153835
403,4,3,230,2.32962447032461,6.57137575408684,1.80712833237388,3.08854660442082,0.849350316215724,5.92137668922952,8.42173913043478,27.4001277742004,4.28695652173913,6.05184058904244,0,0,0,0,0,0,0,0,0,0,0,12.9752935606079
404,4,4,110,0.545627885084658,1.23550742873974,0.33976454290343,0.58068849150768,0.159689335164612,1.09100963423889,6.81363636363636,12.4637088590285,3.51818181818182,4.76083070035914,0,0,0,0,0,0,0,0,0,0,0,3.20108677478851
405,4,5,1115,7.52161683918795,21.2893700954954,5.85457677626124,10.0060039448828,2.75165108484278,18.3285804957103,8,15.2155139179811,5.37156950672646,5.80187455752536,10,1.5552847130678,6.03218928722854,1.65885205398785,2.83512896499741,0.779660465374289,5.68954253734462,0,0,0,0,28.5520275059364
